O70477	Q2HJ84
O70477	H9EQE4
O70477	U3DEB9
O70477	U6CQC8
O70477	K9IKR8
O70477	M3TYS7
O70477	Q0V8K8
O70477	Q53GN9
O70477	A0A494B9U0
O70477	I7GNE1
O73916	O73916
O75376	O75376
O75478	O75478
O75478	Q8CHV6
O75478	A0A024R0Y4
O75478	Q3SZP8
O75478	Q6AYE3
O75478	U3BG35
O75478	K9ITL9
O75478	U6CW36
O80883	O80883
O80931	O80931
O95096	O95096
O95096	P42586
O95096	P43697
O95096	F7I8G9
O95096	H9FB48
O95096	Q4TVN1
O95096	U3FSZ6
O95231	O95231
O95343	O95343
P02831	P02831
P02835	P02835
P02836	P02836
P03015	P03015
P03015	Q38199
P04197	P04197
P06022	P06022
P06134	P06134
P06602	P06602
P07199	P07199
P07269	P07269
P07548	P07548
P07604	P07604
P07636	P07636
P09016	P09016
P09016	K6ZP00
P09016	F7E256
P09017	P09017
P09017	Q86TF7
P09017	Q08624
P09017	A4FUC1
P09017	B2RWR0
P09017	K7DKU9
P09021	P09021
P09021	P20719
P09021	B0VXK6
P09021	E1U314
P09021	H2QUB6
P09021	Q2HJ67
P09021	Q3UNA0
P09021	Q6FG31
P09067	P09067
P09067	P09079
P09067	K7CJS4
P09067	Q2PFU4
P09067	Q9CZV0
P09067	U3CUB1
P09077	P09077
P09081	P09081
P09083	P09083
P09084	P09084
P09084	Q3UZ60
P09084	Q548R5
P09085	P09085
P09087	P09087
P09377	P09377
P09629	P09629
P09629	P09024
P09629	P18864
P09629	H2QDC3
P09629	Q9TT89
P09629	A0A0A0QJ86
P09629	F7AVK4
P09629	G9K4P5
P0A6R3	P0A6R3
P0A9E0	P0A9E0
P0AFB8	P0AFB8
P0AFB8	P03029
P0AFB8	P41789
P0AFU4	P0AFU4
P0C1T1	P0C1T1
P0CY08	P0CY08
P10105	P10105
P10242	P10242
P10242	E9PLN0
P10242	Q708E1
P10242	F7I4E8
P10244	P10244
P10244	A0A5K1UA99
P10244	K7ATW2
P10244	U6CU93
P10842	P10842
P11938	P11938
P13297	P13297
P13297	P28360
P13297	Q0VCE4
P13297	Q9QUG0
P13297	U3C0T9
P13297	O02786
P13297	A0A250YEX6
P13297	C4TJC7
P13297	L7UWK1
P14375	P14375
P14651	P14651
P14651	A0A2I3RED6
P14651	B3KNJ7
P14653	P14653
P17482	P17482
P17482	P20615
P17482	H2R461
P18111	P18111
P19622	P19622
P20154	P20154
P20271	P20271
P21538	P21538
P22808	P22808
P23441	P23441
P23441	G3V740
P23441	P50220
P23441	A0A060PW62
P23441	Q6PFE0
P23747	P23747
P23758	P23758
P24345	P24345
P24345	B4FAU3
P24345	B6TUD9
P25357	P25357
P26993	P26993
P27900	P27900
P28166	P28166
P28167	P28167
P28356	P28356
P28358	P28358
P28358	P28359
P28358	F7G643
P28358	A5PJK3
P28358	Q5REX7
P28358	U6CRW0
P29506	P29506
P29555	P29555
P29617	P29617
P29674	P29674
P31249	P31249
P31249	P09027
P31268	P31268
P31268	B0VXK7
P31268	H2QUB7
P31276	P31276
P31276	P50207
P31276	A0A2S1UF42
P31276	A4FV76
P31310	P31310
P31314	P31314
P31316	P31316
P32242	P32242
P32243	P32243
P32243	P80206
P32243	Q8VD35
P32243	Q91981
P32243	Q6DKN2
P32243	A0A1B0UGS1
P32243	F1T0D0
P32243	Q28FN6
P32243	Q6E236
P32243	Q8JG31
P32243	F1SSM3
P32243	G3V3P9
P32243	Q8R0B5
P32243	F1T0D1
P32442	P32442
P32591	P32591
P32657	P32657
P34161	P34161
P34219	P34219
P34326	P34326
P34684	P34684
P34766	P34766
P35452	P35452
P35452	C0JSF1
P35452	C0JSF2
P35452	C0JSF8
P35548	P35548
P35548	Q03358
P35548	F7I6A5
P35548	K7D1L0
P35548	Q0P5C3
P35548	Q9GK08
P35548	A0A2Z2EAL8
P35548	G3DRA8
P35548	I0FIU9
P37013	P37013
P37344	P37344
P38144	P38144
P39964	P39964
P40059	P40059
P40424	P40424
P40424	Q8QGC4
P40424	Q9IB15
P40424	A0A8I6AM04
P40424	B4F6V6
P40424	A8K5V0
P40424	K9ITI2
P40424	Q9IB14
P40764	P40764
P40923	P40923
P41779	P41779
